"order_id","customer","customer_id","employee","employee_id","product_name","product_id","quantity","unit_price","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","product_id-2","quantity-2","unit_price-2","discount"
"10916","Rancho grande","RANCH","Nancy Davolio","1","Mascarpone Fabioli","32","6","32","0","1998-03-27","1998-03-09","2","63.77","Rancho grande","Av. del Libertador 900","Buenos Aires","","1010","Argentina","32","6","32","0"
"10916","Rancho grande","RANCH","Nancy Davolio","1","Ravioli Angelo","57","20","19.5","0","1998-03-27","1998-03-09","2","63.77","Rancho grande","Av. del Libertador 900","Buenos Aires","","1010","Argentina","57","20","19.5","0"
"10917","Romero y tomillo","ROMEY","Margaret Peacock","4","Nord-Ost Matjeshering","30","1","25.89","0","1998-03-30","1998-03-11","2","8.29","Romero y tomillo","Gran Vía, 1","Madrid","","28001","Spain","30","1","25.89","0"
"10917","Romero y tomillo","ROMEY","Margaret Peacock","4","Camembert Pierrot","60","10","34","0","1998-03-30","1998-03-11","2","8.29","Romero y tomillo","Gran Vía, 1","Madrid","","28001","Spain","60","10","34","0"
"10918","Bottom-Dollar Markets","BOTTM","Janet Leverling","3","Chai","1","60","18","0.25","1998-03-30","1998-03-11","3","48.83","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","1","60","18","0.25"
"10918","Bottom-Dollar Markets","BOTTM","Janet Leverling","3","Camembert Pierrot","60","25","34","0.25","1998-03-30","1998-03-11","3","48.83","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","60","25","34","0.25"
"10919","LINO-Delicateses","LINOD","Andrew Fuller","2","Pavlova","16","24","17.45","0","1998-03-30","1998-03-04","2","19.8","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","16","24","17.45","0"
"10919","LINO-Delicateses","LINOD","Andrew Fuller","2","NuNuCa Nuß-Nougat-Creme","25","24","14","0","1998-03-30","1998-03-04","2","19.8","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","25","24","14","0"
"10919","LINO-Delicateses","LINOD","Andrew Fuller","2","Boston Crab Meat","40","20","18.4","0","1998-03-30","1998-03-04","2","19.8","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","40","20","18.4","0"
"10920","Around the Horn","AROUT","Margaret Peacock","4","Valkoinen suklaa","50","24","16.25","0","1998-03-31","1998-03-09","2","29.61","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","50","24","16.25","0"
"10921","Vaffeljernet","VAFFE","Nancy Davolio","1","Steeleye Stout","35","10","18","0","1998-04-14","1998-03-09","1","176.48","Vaffeljernet","Smagsloget 45","Århus","","8200","Denmark","35","10","18","0"
"10921","Vaffeljernet","VAFFE","Nancy Davolio","1","Vegie-spread","63","40","43.9","0","1998-04-14","1998-03-09","1","176.48","Vaffeljernet","Smagsloget 45","Århus","","8200","Denmark","63","40","43.9","0"
"10922","Hanari Carnes","HANAR","Steven Buchanan","5","Alice Mutton","17","15","39","0","1998-03-31","1998-03-05","3","62.74","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","17","15","39","0"
"10922","Hanari Carnes","HANAR","Steven Buchanan","5","Guaraná Fantástica","24","35","4.5","0","1998-03-31","1998-03-05","3","62.74","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","24","35","4.5","0"
"10923","La maison d'Asie","LAMAI","Robert King","7","Singaporean Hokkien Fried Mee","42","10","14","0.2","1998-04-14","1998-03-13","3","68.26","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","","31000","France","42","10","14","0.2"
"10923","La maison d'Asie","LAMAI","Robert King","7","Ipoh Coffee","43","10","46","0.2","1998-04-14","1998-03-13","3","68.26","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","","31000","France","43","10","46","0.2"
"10923","La maison d'Asie","LAMAI","Robert King","7","Laughing Lumberjack Lager","67","24","14","0.2","1998-04-14","1998-03-13","3","68.26","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","","31000","France","67","24","14","0.2"
"10924","Berglunds snabbköp","BERGS","Janet Leverling","3","Ikura","10","20","31","0.1","1998-04-01","1998-04-08","2","151.52","Berglunds snabbköp","Berguvsvägen  8","Luleå","","S-958 22","Sweden","10","20","31","0.1"
"10924","Berglunds snabbköp","BERGS","Janet Leverling","3","Rössle Sauerkraut","28","30","45.6","0.1","1998-04-01","1998-04-08","2","151.52","Berglunds snabbköp","Berguvsvägen  8","Luleå","","S-958 22","Sweden","28","30","45.6","0.1"
"10924","Berglunds snabbköp","BERGS","Janet Leverling","3","Rhönbräu Klosterbier","75","6","7.75","0","1998-04-01","1998-04-08","2","151.52","Berglunds snabbköp","Berguvsvägen  8","Luleå","","S-958 22","Sweden","75","6","7.75","0"
"10925","Hanari Carnes","HANAR","Janet Leverling","3","Inlagd Sill","36","25","19","0.15","1998-04-01","1998-03-13","1","2.27","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","36","25","19","0.15"
"10925","Hanari Carnes","HANAR","Janet Leverling","3","Filo Mix","52","12","7","0.15","1998-04-01","1998-03-13","1","2.27","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","52","12","7","0.15"
"10926","Ana Trujillo Emparedados y helados","ANATR","Margaret Peacock","4","Konbu","13","10","6","0","1998-04-01","1998-03-11","3","39.92","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.","","05021","Mexico","13","10","6","0"
"10926","Ana Trujillo Emparedados y helados","ANATR","Margaret Peacock","4","Teatime Chocolate Biscuits","19","7","9.2","0","1998-04-01","1998-03-11","3","39.92","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.","","05021","Mexico","19","7","9.2","0"
"10926","Ana Trujillo Emparedados y helados","ANATR","Margaret Peacock","4","Mozzarella di Giovanni","72","10","34.8","0","1998-04-01","1998-03-11","3","39.92","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.","","05021","Mexico","72","10","34.8","0"
"10927","La corne d'abondance","LACOR","Margaret Peacock","4","Sir Rodney's Marmalade","20","5","81","0","1998-04-02","1998-04-08","1","19.79","La corne d'abondance","67, avenue de l'Europe","Versailles","","78000","France","20","5","81","0"
"10927","La corne d'abondance","LACOR","Margaret Peacock","4","Filo Mix","52","5","7","0","1998-04-02","1998-04-08","1","19.79","La corne d'abondance","67, avenue de l'Europe","Versailles","","78000","France","52","5","7","0"
"10927","La corne d'abondance","LACOR","Margaret Peacock","4","Lakkalikööri","76","20","18","0","1998-04-02","1998-04-08","1","19.79","La corne d'abondance","67, avenue de l'Europe","Versailles","","78000","France","76","20","18","0"
"10928","Galería del gastrónomo","GALED","Nancy Davolio","1","Zaanse koeken","47","5","9.5","0","1998-04-02","1998-03-18","1","1.36","Galería del gastronómo","Rambla de Cataluña, 23","Barcelona","","8022","Spain","47","5","9.5","0"
"10928","Galería del gastrónomo","GALED","Nancy Davolio","1","Lakkalikööri","76","5","18","0","1998-04-02","1998-03-18","1","1.36","Galería del gastronómo","Rambla de Cataluña, 23","Barcelona","","8022","Spain","76","5","18","0"
"10929","Frankenversand","FRANK","Michael Suyama","6","Sir Rodney's Scones","21","60","10","0","1998-04-02","1998-03-12","1","33.93","Frankenversand","Berliner Platz 43","München","","80805","Germany","21","60","10","0"
"10929","Frankenversand","FRANK","Michael Suyama","6","Rhönbräu Klosterbier","75","49","7.75","0","1998-04-02","1998-03-12","1","33.93","Frankenversand","Berliner Platz 43","München","","80805","Germany","75","49","7.75","0"
"10929","Frankenversand","FRANK","Michael Suyama","6","Original Frankfurter grüne Soße","77","15","13","0","1998-04-02","1998-03-12","1","33.93","Frankenversand","Berliner Platz 43","München","","80805","Germany","77","15","13","0"
"10930","Suprêmes délices","SUPRD","Margaret Peacock","4","Sir Rodney's Scones","21","36","10","0","1998-04-17","1998-03-18","3","15.55","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium","21","36","10","0"
"10930","Suprêmes délices","SUPRD","Margaret Peacock","4","Schoggi Schokolade","27","25","43.9","0","1998-04-17","1998-03-18","3","15.55","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium","27","25","43.9","0"
"10930","Suprêmes délices","SUPRD","Margaret Peacock","4","Pâté chinois","55","25","24","0.2","1998-04-17","1998-03-18","3","15.55","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium","55","25","24","0.2"
"10930","Suprêmes délices","SUPRD","Margaret Peacock","4","Escargots de Bourgogne","58","30","13.25","0.2","1998-04-17","1998-03-18","3","15.55","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium","58","30","13.25","0.2"
"10931","Richter Supermarkt","RICSU","Margaret Peacock","4","Konbu","13","42","6","0.15","1998-03-20","1998-03-19","2","13.6","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland","13","42","6","0.15"
"10931","Richter Supermarkt","RICSU","Margaret Peacock","4","Ravioli Angelo","57","30","19.5","0","1998-03-20","1998-03-19","2","13.6","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland","57","30","19.5","0"
"10932","Bon app'","BONAP","Laura Callahan","8","Pavlova","16","30","17.45","0.1","1998-04-03","1998-03-24","1","134.64","Bon app'","12, rue des Bouchers","Marseille","","13008","France","16","30","17.45","0.1"
"10932","Bon app'","BONAP","Laura Callahan","8","Tarte au sucre","62","14","49.3","0.1","1998-04-03","1998-03-24","1","134.64","Bon app'","12, rue des Bouchers","Marseille","","13008","France","62","14","49.3","0.1"
"10932","Bon app'","BONAP","Laura Callahan","8","Mozzarella di Giovanni","72","16","34.8","0","1998-04-03","1998-03-24","1","134.64","Bon app'","12, rue des Bouchers","Marseille","","13008","France","72","16","34.8","0"
"10932","Bon app'","BONAP","Laura Callahan","8","Rhönbräu Klosterbier","75","20","7.75","0.1","1998-04-03","1998-03-24","1","134.64","Bon app'","12, rue des Bouchers","Marseille","","13008","France","75","20","7.75","0.1"
"10933","Island Trading","ISLAT","Michael Suyama","6","Perth Pasties","53","2","32.8","0","1998-04-03","1998-03-16","3","54.15","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","53","2","32.8","0"
"10933","Island Trading","ISLAT","Michael Suyama","6","Sirop d'érable","61","30","28.5","0","1998-04-03","1998-03-16","3","54.15","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","61","30","28.5","0"
"10935","Wellington Importadora","WELLI","Margaret Peacock","4","Chai","1","21","18","0","1998-04-06","1998-03-18","3","47.59","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","1","21","18","0"
"10935","Wellington Importadora","WELLI","Margaret Peacock","4","Carnarvon Tigers","18","4","62.5","0.25","1998-04-06","1998-03-18","3","47.59","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","18","4","62.5","0.25"
"10935","Wellington Importadora","WELLI","Margaret Peacock","4","Tunnbröd","23","8","9","0.25","1998-04-06","1998-03-18","3","47.59","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","23","8","9","0.25"
"10936","Great Lakes Food Market","GREAL","Janet Leverling","3","Inlagd Sill","36","30","19","0.2","1998-04-06","1998-03-18","2","33.68","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA","36","30","19","0.2"
"10937","Cactus Comidas para llevar","CACTU","Robert King","7","Rössle Sauerkraut","28","8","45.6","0","1998-03-24","1998-03-13","3","31.51","Cactus Comidas para llevar","Cerrito 333","Buenos Aires","","1010","Argentina","28","8","45.6","0"
"10937","Cactus Comidas para llevar","CACTU","Robert King","7","Sasquatch Ale","34","20","14","0","1998-03-24","1998-03-13","3","31.51","Cactus Comidas para llevar","Cerrito 333","Buenos Aires","","1010","Argentina","34","20","14","0"
"10938","QUICK-Stop","QUICK","Janet Leverling","3","Konbu","13","20","6","0.25","1998-04-07","1998-03-16","2","31.89","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","13","20","6","0.25"
"10938","QUICK-Stop","QUICK","Janet Leverling","3","Ipoh Coffee","43","24","46","0.25","1998-04-07","1998-03-16","2","31.89","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","43","24","46","0.25"
"10938","QUICK-Stop","QUICK","Janet Leverling","3","Camembert Pierrot","60","49","34","0.25","1998-04-07","1998-03-16","2","31.89","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","60","49","34","0.25"
"10938","QUICK-Stop","QUICK","Janet Leverling","3","Flotemysost","71","35","21.5","0.25","1998-04-07","1998-03-16","2","31.89","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","71","35","21.5","0.25"
"10939","Magazzini Alimentari Riuniti","MAGAA","Andrew Fuller","2","Chang","2","10","19","0.15","1998-04-07","1998-03-13","2","76.33","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","","24100","Italy","2","10","19","0.15"
"10939","Magazzini Alimentari Riuniti","MAGAA","Andrew Fuller","2","Laughing Lumberjack Lager","67","40","14","0.15","1998-04-07","1998-03-13","2","76.33","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","","24100","Italy","67","40","14","0.15"
"10940","Bon app'","BONAP","Laura Callahan","8","Uncle Bob's Organic Dried Pears","7","8","30","0","1998-04-08","1998-03-23","3","19.77","Bon app'","12, rue des Bouchers","Marseille","","13008","France","7","8","30","0"
"10941","Save-a-lot Markets","SAVEA","Robert King","7","Gorgonzola Telino","31","44","12.5","0.25","1998-04-08","1998-03-20","2","400.81","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","31","44","12.5","0.25"
"10941","Save-a-lot Markets","SAVEA","Robert King","7","Tarte au sucre","62","30","49.3","0.25","1998-04-08","1998-03-20","2","400.81","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","62","30","49.3","0.25"
"10941","Save-a-lot Markets","SAVEA","Robert King","7","Scottish Longbreads","68","80","12.5","0.25","1998-04-08","1998-03-20","2","400.81","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","68","80","12.5","0.25"
"10941","Save-a-lot Markets","SAVEA","Robert King","7","Mozzarella di Giovanni","72","50","34.8","0","1998-04-08","1998-03-20","2","400.81","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","72","50","34.8","0"
"10942","Reggiani Caseifici","REGGC","Anne Dodsworth","9","Maxilaku","49","28","20","0","1998-04-08","1998-03-18","3","17.95","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","","42100","Italy","49","28","20","0"
"10943","B's Beverages","BSBEV","Margaret Peacock","4","Konbu","13","15","6","0","1998-04-08","1998-03-19","2","2.17","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK","13","15","6","0"
"10943","B's Beverages","BSBEV","Margaret Peacock","4","Gustaf's Knäckebröd","22","21","21","0","1998-04-08","1998-03-19","2","2.17","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK","22","21","21","0"
"10943","B's Beverages","BSBEV","Margaret Peacock","4","Spegesild","46","15","12","0","1998-04-08","1998-03-19","2","2.17","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK","46","15","12","0"
"10944","Bottom-Dollar Markets","BOTTM","Michael Suyama","6","Queso Cabrales","11","5","21","0.25","1998-03-26","1998-03-13","3","52.92","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","11","5","21","0.25"
"10944","Bottom-Dollar Markets","BOTTM","Michael Suyama","6","Gula Malacca","44","18","19.45","0.25","1998-03-26","1998-03-13","3","52.92","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","44","18","19.45","0.25"
"10944","Bottom-Dollar Markets","BOTTM","Michael Suyama","6","Gnocchi di nonna Alice","56","18","38","0","1998-03-26","1998-03-13","3","52.92","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","56","18","38","0"
"10945","Morgenstern Gesundkost","MORGK","Margaret Peacock","4","Gorgonzola Telino","31","10","12.5","0","1998-04-09","1998-03-18","1","10.22","Morgenstern Gesundkost","Heerstr. 22","Leipzig","","04179","Germany","31","10","12.5","0"
"10946","Vaffeljernet","VAFFE","Nancy Davolio","1","Ikura","10","25","31","0","1998-04-09","1998-03-19","2","27.2","Vaffeljernet","Smagsloget 45","Århus","","8200","Denmark","10","25","31","0"
"10946","Vaffeljernet","VAFFE","Nancy Davolio","1","Guaraná Fantástica","24","25","4.5","0","1998-04-09","1998-03-19","2","27.2","Vaffeljernet","Smagsloget 45","Århus","","8200","Denmark","24","25","4.5","0"
"10946","Vaffeljernet","VAFFE","Nancy Davolio","1","Original Frankfurter grüne Soße","77","40","13","0","1998-04-09","1998-03-19","2","27.2","Vaffeljernet","Smagsloget 45","Århus","","8200","Denmark","77","40","13","0"
"10947","B's Beverages","BSBEV","Janet Leverling","3","Raclette Courdavault","59","4","55","0","1998-04-10","1998-03-16","2","3.26","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK","59","4","55","0"
"10948","Godos Cocina Típica","GODOS","Janet Leverling","3","Valkoinen suklaa","50","9","16.25","0","1998-04-10","1998-03-19","3","23.39","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","50","9","16.25","0"
"10948","Godos Cocina Típica","GODOS","Janet Leverling","3","Manjimup Dried Apples","51","40","53","0","1998-04-10","1998-03-19","3","23.39","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","51","40","53","0"
"10948","Godos Cocina Típica","GODOS","Janet Leverling","3","Pâté chinois","55","4","24","0","1998-04-10","1998-03-19","3","23.39","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","55","4","24","0"
"10949","Bottom-Dollar Markets","BOTTM","Andrew Fuller","2","Grandma's Boysenberry Spread","6","12","25","0","1998-04-10","1998-03-17","3","74.44","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","6","12","25","0"
"10949","Bottom-Dollar Markets","BOTTM","Andrew Fuller","2","Ikura","10","30","31","0","1998-04-10","1998-03-17","3","74.44","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","10","30","31","0"
"10949","Bottom-Dollar Markets","BOTTM","Andrew Fuller","2","Alice Mutton","17","6","39","0","1998-04-10","1998-03-17","3","74.44","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","17","6","39","0"
"10949","Bottom-Dollar Markets","BOTTM","Andrew Fuller","2","Tarte au sucre","62","60","49.3","0","1998-04-10","1998-03-17","3","74.44","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","62","60","49.3","0"
"10950","Magazzini Alimentari Riuniti","MAGAA","Nancy Davolio","1","Chef Anton's Cajun Seasoning","4","5","22","0","1998-04-13","1998-03-23","2","2.5","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","","24100","Italy","4","5","22","0"
"10951","Richter Supermarkt","RICSU","Anne Dodsworth","9","Geitost","33","15","2.5","0.05","1998-04-27","1998-04-07","2","30.85","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland","33","15","2.5","0.05"
"10951","Richter Supermarkt","RICSU","Anne Dodsworth","9","Jack's New England Clam Chowder","41","6","9.65","0.05","1998-04-27","1998-04-07","2","30.85","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland","41","6","9.65","0.05"
"10951","Richter Supermarkt","RICSU","Anne Dodsworth","9","Rhönbräu Klosterbier","75","50","7.75","0.05","1998-04-27","1998-04-07","2","30.85","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland","75","50","7.75","0.05"
"10952","Alfreds Futterkiste","ALFKI","Nancy Davolio","1","Grandma's Boysenberry Spread","6","16","25","0.05","1998-04-27","1998-03-24","1","40.42","Alfred's Futterkiste","Obere Str. 57","Berlin","","12209","Germany","6","16","25","0.05"
"10952","Alfreds Futterkiste","ALFKI","Nancy Davolio","1","Rössle Sauerkraut","28","2","45.6","0","1998-04-27","1998-03-24","1","40.42","Alfred's Futterkiste","Obere Str. 57","Berlin","","12209","Germany","28","2","45.6","0"
"10953","Around the Horn","AROUT","Anne Dodsworth","9","Sir Rodney's Marmalade","20","50","81","0.05","1998-03-30","1998-03-25","2","23.72","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","20","50","81","0.05"
"10953","Around the Horn","AROUT","Anne Dodsworth","9","Gorgonzola Telino","31","50","12.5","0.05","1998-03-30","1998-03-25","2","23.72","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","31","50","12.5","0.05"
"10954","LINO-Delicateses","LINOD","Steven Buchanan","5","Pavlova","16","28","17.45","0.15","1998-04-28","1998-03-20","1","27.91","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","16","28","17.45","0.15"
"10954","LINO-Delicateses","LINOD","Steven Buchanan","5","Gorgonzola Telino","31","25","12.5","0.15","1998-04-28","1998-03-20","1","27.91","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","31","25","12.5","0.15"
"10954","LINO-Delicateses","LINOD","Steven Buchanan","5","Rogede sild","45","30","9.5","0","1998-04-28","1998-03-20","1","27.91","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","45","30","9.5","0"
"10954","LINO-Delicateses","LINOD","Steven Buchanan","5","Camembert Pierrot","60","24","34","0.15","1998-04-28","1998-03-20","1","27.91","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","60","24","34","0.15"
"10955","Folk och fä HB","FOLKO","Laura Callahan","8","Rhönbräu Klosterbier","75","12","7.75","0.2","1998-04-14","1998-03-20","2","3.26","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","75","12","7.75","0.2"
"10956","Blauer See Delikatessen","BLAUS","Michael Suyama","6","Sir Rodney's Scones","21","12","10","0","1998-04-28","1998-03-20","2","44.65","Blauer See Delikatessen","Forsterstr. 57","Mannheim","","68306","Germany","21","12","10","0"
"10956","Blauer See Delikatessen","BLAUS","Michael Suyama","6","Zaanse koeken","47","14","9.5","0","1998-04-28","1998-03-20","2","44.65","Blauer See Delikatessen","Forsterstr. 57","Mannheim","","68306","Germany","47","14","9.5","0"
"10956","Blauer See Delikatessen","BLAUS","Michael Suyama","6","Manjimup Dried Apples","51","8","53","0","1998-04-28","1998-03-20","2","44.65","Blauer See Delikatessen","Forsterstr. 57","Mannheim","","68306","Germany","51","8","53","0"
"10957","HILARION-Abastos","HILAA","Laura Callahan","8","Nord-Ost Matjeshering","30","30","25.89","0","1998-04-15","1998-03-27","3","105.36","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","30","30","25.89","0"
"10957","HILARION-Abastos","HILAA","Laura Callahan","8","Steeleye Stout","35","40","18","0","1998-04-15","1998-03-27","3","105.36","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","35","40","18","0"
"10957","HILARION-Abastos","HILAA","Laura Callahan","8","Wimmers gute Semmelknödel","64","8","33.25","0","1998-04-15","1998-03-27","3","105.36","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","64","8","33.25","0"
"10958","Océano Atlántico Ltda.","OCEAN","Robert King","7","Chef Anton's Gumbo Mix","5","20","21.35","0","1998-04-15","1998-03-27","2","49.56","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","","1010","Argentina","5","20","21.35","0"
"10958","Océano Atlántico Ltda.","OCEAN","Robert King","7","Uncle Bob's Organic Dried Pears","7","6","30","0","1998-04-15","1998-03-27","2","49.56","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","","1010","Argentina","7","6","30","0"
"10958","Océano Atlántico Ltda.","OCEAN","Robert King","7","Mozzarella di Giovanni","72","5","34.8","0","1998-04-15","1998-03-27","2","49.56","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","","1010","Argentina","72","5","34.8","0"
"10959","Gourmet Lanchonetes","GOURL","Michael Suyama","6","Rhönbräu Klosterbier","75","20","7.75","0.15","1998-04-29","1998-03-23","2","4.98","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil","75","20","7.75","0.15"
"10960","HILARION-Abastos","HILAA","Janet Leverling","3","Guaraná Fantástica","24","10","4.5","0.25","1998-04-02","1998-04-08","1","2.08","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","24","10","4.5","0.25"
"10960","HILARION-Abastos","HILAA","Janet Leverling","3","Jack's New England Clam Chowder","41","24","9.65","0","1998-04-02","1998-04-08","1","2.08","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","41","24","9.65","0"
"10961","Queen Cozinha","QUEEN","Laura Callahan","8","Filo Mix","52","6","7","0.05","1998-04-16","1998-03-30","1","104.47","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","52","6","7","0.05"
"10961","Queen Cozinha","QUEEN","Laura Callahan","8","Lakkalikööri","76","60","18","0","1998-04-16","1998-03-30","1","104.47","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","76","60","18","0"
"10962","QUICK-Stop","QUICK","Laura Callahan","8","Uncle Bob's Organic Dried Pears","7","45","30","0","1998-04-16","1998-03-23","2","275.79","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","7","45","30","0"
"10962","QUICK-Stop","QUICK","Laura Callahan","8","Konbu","13","77","6","0","1998-04-16","1998-03-23","2","275.79","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","13","77","6","0"
"10962","QUICK-Stop","QUICK","Laura Callahan","8","Perth Pasties","53","20","32.8","0","1998-04-16","1998-03-23","2","275.79","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","53","20","32.8","0"
"10962","QUICK-Stop","QUICK","Laura Callahan","8","Gudbrandsdalsost","69","9","36","0","1998-04-16","1998-03-23","2","275.79","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","69","9","36","0"
"10962","QUICK-Stop","QUICK","Laura Callahan","8","Lakkalikööri","76","44","18","0","1998-04-16","1998-03-23","2","275.79","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","76","44","18","0"
"10963","Furia Bacalhau e Frutos do Mar","FURIB","Anne Dodsworth","9","Camembert Pierrot","60","2","34","0.15","1998-04-16","1998-03-26","3","2.7","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","60","2","34","0.15"
"10964","Spécialités du monde","SPECD","Janet Leverling","3","Carnarvon Tigers","18","6","62.5","0","1998-04-17","1998-03-24","2","87.38","Spécialités du monde","25, rue Lauriston","Paris","","75016","France","18","6","62.5","0"
